district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31,rps32
板橋區,房地(土地+建物),新北市板橋區四維路２５９巷８９號四樓,31.25,住,,,1120211,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,76.34,3,2,1,無,無,10700000,140162,,0,0,陽台外推；頂樓加蓋；其他增建；,RPOPMLRJLHIGFAF77DA,76.34,0,0,無,
板橋區,房地(土地+建物),新北市板橋區大觀路二段３７巷２６４號三樓,24.77,住,,,1120205,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,641202,85.28,3,1,2,無,無,10800000,126642,,0,0,陽台外推；,RPQQMLQJLHIGFAF97DA,75.53,0,9.75,無,98
板橋區,車位,新北市板橋區合宜路７３號等,0.26,住,,,1120213,土地1建物1車位1,,,其他,,,,31.28,0,0,0,無,有,1900000,,坡道平面,31.28,1900000,僅車位交易；,RPRPMLRKKHIGFAF08DA,0,0,0,有,102
板橋區,房地(土地+建物),新北市板橋區四川路二段２３７號十三樓之一,3.78,住,,,1120221,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼骨混凝土造,810808,35.21,1,1,1,無,有,4930000,140017,,0,0,,RPTNMLNLKHIGFAF77DA,31.97,0,0.52,有,103
板橋區,房地(土地+建物)+車位,新北市板橋區重慶路２５３號三十樓,24.4,,,,1120209,土地1建物1車位1,三十層，三十一層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,811208,362.21,5,3,4,無,有,41000000,113194,坡道平面,0,0,,RPTOMLNLKHIGFAF87DA,324.58,0,10.02,有,104
板橋區,房地(土地+建物)+車位,新北市板橋區實踐路４０號十二樓,13.95,商,,,1120210,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090421,167.74,3,2,2,無,有,29800000,190803,塔式車位,22.04,2000000,其他增建；,RPQNMLMJLHIGFAF27DA,80.29,9.56,6.88,有,
板橋區,房地(土地+建物),新北市板橋區新興路２２號八樓之１５,4.35,商,,,1120216,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050316,56.8,1,1,1,無,有,9100000,160211,,0,0,其他增建；,RPUQMLRJLHIGFAF48DA,23.55,2.54,4.13,有,
板橋區,車位,新北市板橋區大漢街２９號等,0.71,住,,,1120214,土地2建物1車位2,,,其他,,,,64.49,0,0,0,無,有,2300000,,坡道平面,64.49,2300000,僅車位交易；,RPXUMLTJLHIGFAF76DA,0,0,0,有,105
板橋區,房地(土地+建物),新北市板橋區四川路一段６７號十三樓之７,3.89,商,,,1120222,土地1建物1車位0,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030116,60.57,1,1,1,無,有,10850000,179132,,0,0,,RPROMLKKLHIGFAF37DA,31.74,1.41,3.97,有,107
板橋區,房地(土地+建物),新北市板橋區金華街１０巷４８弄１８號三樓,19,住,,,1120205,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,641023,67.06,3,1,1,無,無,6200000,92455,,0,0,陽台外推；,RPROMLNKLHIGFAF67DA,57.11,0,9.95,無,108
板橋區,房地(土地+建物)+車位,新北市板橋區中山路二段４０５之７號,4.44,工,,,1120219,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,960907,47.62,3,2,2,無,有,7300000,153297,坡道平面,26.49,0,,RPUOMLNKLHIGFAF97DA,25.36,0,3.98,有,109
板橋區,房地(土地+建物),新北市板橋區滿平街１３６巷８弄２號三樓,33.39,住,,,1120212,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670626,97.24,3,2,1,有,無,9000000,92555,,0,0,其他增建；,RPSNMLTJLHIGFAF28EA,83.39,0,13.85,無,
板橋區,房地(土地+建物),新北市板橋區漢生東路３２３號四樓,6.12,住,,,1120219,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961207,45.3,1,1,1,有,有,8300000,183223,,0,0,,RPOOMLNKLHIGFAF37DA,31.52,1.12,0,有,
板橋區,房地(土地+建物)+車位,新北市板橋區幸福路６０巷８７號二樓,16.7,住,,,1120212,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080819,155.26,3,2,2,有,有,21400000,163636,坡道平面,39.76,2500000,,RPPOMLNKLHIGFAF47DA,63.32,9.59,4.64,有,187
板橋區,車位,新北市板橋區中正路６７號二樓等,0,,,,1120224,土地0建物1車位1,,,其他,,,,36.83,0,0,0,無,有,2380000,,坡道平面,36.83,2380000,僅車位交易；,RPTPMLNLKHIGFAF97DA,0,0,0,有,
板橋區,房地(土地+建物),新北市板橋區新海路７２巷５弄１３號五樓,26.8,住,,,1120215,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,92.4,3,2,1,有,無,10560000,114286,,0,0,,RPRPMLRJLHIGFAF08DA,75.63,0,16.77,無,192
板橋區,車位,新北市板橋區光環路二段５０號,0.05,住,,,1120216,土地1建物1車位1,一層,二十層,其他,一般事務所,鋼骨鋼筋混凝土造,1071213,27.27,0,0,0,無,有,2080000,,坡道平面,27.27,2080000,僅車位交易；,RPSPMLRJLHIGFAF18DA,0,0,0,有,97
板橋區,房地(土地+建物)+車位,新北市板橋區廣和街３３之６號七樓,12.34,住,,,1120212,土地1建物1車位1,七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970515,118.54,2,2,1,有,有,16900000,141098,坡道平面,12.94,2000000,陽台外推；,RPVNMLMJLHIGFAF77DA,53.02,2.48,4.36,有,
板橋區,房地(土地+建物),新北市板橋區雙十路二段７０巷１５號,31,住,,,1120208,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630102,104.76,1,1,1,有,無,25000000,238641,,0,0,其他增建；,RPVOMLRKKHIGFAF38DA,104.76,0,0,無,
板橋區,房地(土地+建物),新北市板橋區光環路二段２０之３號十四樓,10.76,住,,,1120207,土地1建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1021226,138.6,3,2,2,有,有,24500000,176768,,0,0,,RPRSMLPKKHIGFAF18DA,80.43,2.85,11.73,有,194
板橋區,房地(土地+建物),新北市板橋區莊敬路２２３號七樓,10.42,都市：其他:住宅區,,,1120204,土地2建物1車位0,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860526,127.01,3,2,2,有,有,22270000,175341,,0,0,陽台外推；其他增建；,RPUPMLPKKHIGFAF18DA,80.91,6.07,13.93,有,
板橋區,房地(土地+建物),新北市板橋區國慶路１８２巷１９號二樓,6.8,商,,,1120212,土地2建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1090218,64.57,1,1,1,有,有,8300000,128543,,0,0,,RPUNMLLJLHIGFAF57DA,35.37,0,7.35,有,195
板橋區,房地(土地+建物)+車位,新北市板橋區華江三路４０號十四樓,12.85,住,,,1120219,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090624,113.41,2,2,1,有,有,16200000,180552,坡道平面,35.87,2200000,,RPPNMLTJLHIGFAF87DA,45.63,2.78,3.54,有,196
板橋區,房地(土地+建物),新北市板橋區大觀路二段３７巷１３０號三樓,24.22,住,,,1120226,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631122,84.98,3,2,2,有,無,9200000,108261,,0,0,陽台外推；,RPSNNLOKLHIGFAF87DA,76.09,0,8.89,無,197
板橋區,房地(土地+建物),新北市板橋區重慶路２４５巷５２弄１６號二樓,13.5,住,,,1120221,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,38.99,1,1,1,有,無,5100000,130803,,0,0,,RPWONLOKLHIGFAF38DA,38.99,0,0,無,198
板橋區,車位,新北市板橋區長江路一段３８１號等,0.5,都市：其他:住宅區,,,1120213,土地2建物1車位1,,,其他,,,,34.91,0,0,0,無,有,1000000,,坡道平面,34.91,1000000,僅車位交易；,RPSQMLPKLHIGFAF18DA,0,0,0,有,199
板橋區,房地(土地+建物),新北市板橋區宏國路６０號二樓,24.25,住,,,1120212,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660823,71.92,30,0,3,有,無,10700000,148776,,0,0,,RPTRMLPKLHIGFAF38DA,61.64,0,10.28,無,200
板橋區,房地(土地+建物),新北市板橋區大明街１５巷２４號四樓,31,住,,,1120214,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650310,65.8,3,1,1,有,無,5500000,83587,,0,0,,RPUNMLTJLHIGFAF48EA,65.8,0,0,無,
板橋區,房地(土地+建物),新北市板橋區大明街１５巷２４號三樓,31,住,,,1120214,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650310,65.8,3,1,1,有,無,5500000,83587,,0,0,,RPVNMLTJLHIGFAF58EA,65.8,0,0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區中山路一段５０巷３６號九樓之一,15.2,商,,,1120215,土地2建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860314,150.18,2,2,1,有,有,19000000,126515,坡道平面,0,0,,RPQNMLPKLHIGFAF77EA,65.48,0,8.57,有,
板橋區,車位,新北市板橋區中山路一段１６８號五樓等,2.42,都市：其他:第二種特定專用區,,,1120224,土地1建物1車位2,,,其他,,,,70.85,0,0,0,無,有,2860000,,坡道機械,70.84,2860000,僅車位交易；,RPPSMLPKLHIGFAF08DA,0,0,0,有,
板橋區,房地(土地+建物),新北市板橋區中山路二段３１８巷３０弄１６號三樓,20.8,住,,,1120216,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700224,56.21,3,1,1,有,無,6600000,117417,,0,0,含土地增值稅或其他稅費22920元；,RPVSMLPKLHIGFAF68DA,56.21,0,0,無,
板橋區,土地,江子翠段第一崁小段22-2地號,36.5,都市：其他:人行步道,,,1120223,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,8481140,232360,,0,0,包含公共設施保留地用地；,RPSTMLPKLHIGFAF48DA,0,0,0,無,
板橋區,房地(土地+建物),新北市板橋區民族路１５１巷５號四樓,29.6,都市：其他:住宅區,,,1120213,土地5建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691227,103.68,3,2,1,有,無,12880000,124228,,0,0,,RPSUMLPKLHIGFAF58DA,103.68,0,0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區中正路３３７號二樓,55.38,住,,,1120207,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,810123,438.37,4,3,4,有,有,43800000,99916,升降平面,0,1300000,陽台外推；其他增建；,RPRRMLPKLHIGFAF18DA,305.5,0,39.53,有,
板橋區,房地(土地+建物),新北市板橋區大觀路三段１６０巷２５弄８號七樓,22.71,住,,,1120222,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850513,122.63,3,2,2,有,有,2682971,21879,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLPKLHIGFAF87DA,94.04,0.42,14.07,有,
板橋區,房地(土地+建物),新北市板橋區松柏街２２巷１７號二樓,33.25,住,,,1120206,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660319,93.06,4,2,1,有,無,12150000,130561,,0,0,,RPSONLOKLHIGFAF97DA,68.92,0,24.14,無,
板橋區,房地(土地+建物)+車位,新北市板橋區民生路一段２８之３號七樓,12.09,住,,,1120223,土地1建物1車位1,七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,900802,178.48,4,2,2,有,有,30980000,173577,坡道機械,24.74,0,,RPUONLOKLHIGFAF18DA,114.41,0,15.21,有,
板橋區,車位,新北市板橋區華東街２７２號等,1.21,住,,,1120215,土地2建物1車位1,,,其他,,,,22.87,0,0,0,無,有,2500000,,坡道平面,22.87,2500000,僅車位交易；預售屋、或土地及建物分件登記案件；,RPWPMLSJLHIGFAF68DA,0,0,0,有,
板橋區,房地(土地+建物),新北市板橋區龍泉街８２巷１４弄１１號四樓,30.6,住,,,1120209,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,121.28,5,2,2,有,無,12500000,103067,,0,0,陽台外推；,RPTNMLQJLHIGFAF97DA,121.28,0,0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區四川路二段９８號十二樓,17.71,住,,,1120220,土地3建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951025,152.8,3,2,1,有,有,26180000,194833,坡道平面,29.72,2200000,陽台外推；其他增建；,RPRPMLQJLHIGFAF97DA,80.25,1.02,9.97,有,
板橋區,房地(土地+建物),新北市板橋區中正路３３０之１號十樓之一,23.28,住,,,1120218,土地1建物1車位0,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870121,136.89,3,2,2,有,有,20350000,148660,,0,0,其他增建；,RPOOMLNJLHIGFAF27DA,88.61,0,15.22,有,
板橋區,車位,新北市板橋區合宜路３號等,0.66,住,,,1120211,土地1建物1車位1,,,其他,,,,31.65,0,0,0,無,有,1800000,,坡道平面,31.65,1800000,僅車位交易；,RPPPMLRKKHIGFAF87DA,0,0,0,有,
板橋區,房地(土地+建物),新北市板橋區漢生東路２４０號二十六樓,5.04,都市：其他:第二種特定專用區,,,1120212,土地1建物1車位0,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,980724,77.44,2,2,1,有,有,18400000,237603,,0,0,陽台外推；其他增建；,RPQPMLNLKHIGFAF67DA,43.89,1.19,7.19,有,
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街２１７號九樓,8.44,住,,,1120114,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100325,88.17,2,1,1,有,有,11580000,131337,坡道平面,29.56,0,,RPSRMLLJKHIGFAF67DA,31.65,4.02,3.6,有,229
板橋區,房地(土地+建物),新北市板橋區新生街２９巷４弄４號三樓,23.81,住,,,1120131,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740204,91.52,3,2,2,無,無,8860000,96809,,0,0,,RPOQMLQJLHIGFAF77DA,82.66,0,8.86,無,
板橋區,土地,忠孝段719地號,75.38,都市：其他:道路用地,,,1120112,土地1建物0車位0,,,其他,,,,0,0,0,0,無,無,21320535,282841,,0,0,包含公共設施保留地用地；,RPUNMLTJLHIGFAF38DA,0,0,0,無,232
板橋區,房地(土地+建物),新北市板橋區吳鳳路８１巷３５之１號六樓,19.68,住,,,1120130,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860809,95.53,4,1,2,無,有,3940296,41247,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTJLHIGFAF08EA,68.14,0,10.79,有,248
板橋區,房地(土地+建物),新北市板橋區四維路１３７巷１弄７號二樓,23.25,住,,,1120113,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,73.83,2,2,1,無,無,11100000,150345,,0,0,陽台外推；,RPTOMLKKLHIGFAF57DA,73.83,0,0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２７６號十四樓,16.86,住,,,1120120,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110914,126.62,2,1,1,無,有,21138800,194844,坡道平面,30.96,2500000,雨遮不計價,RPXOMLSJLHIGFAF68DA,56.16,5.04,4.75,有,
板橋區,房地(土地+建物),新北市板橋區溪崑二街９６巷１２號四樓,28.97,住,,,1120116,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,81.07,3,2,1,無,無,8580000,105834,,0,0,其他增建；,RPPOMLSJLHIGFAF87DA,66.07,0,15,無,
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２７２號十四樓,21.32,住,,,1120120,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110914,158.57,3,2,2,無,有,27194800,193518,坡道平面,30.96,2500000,雨遮不計價,RPQQMLRJLHIGFAF08DA,75.69,6.6,5.4,有,
板橋區,房地(土地+建物)+車位,新北市板橋區雙十路三段１０巷５之１號二樓,17.55,住,,,1120114,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080820,104.42,3,2,1,無,有,20700000,198238,升降機械,15.82,0,夾層；,RPUOMLRKKHIGFAF28DA,51.89,0,6.14,有,258
板橋區,房地(土地+建物),新北市板橋區中山路二段３６５之１號十樓之一,2.03,商,,,1120108,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860205,25.32,1,1,1,無,有,4200000,165877,,0,0,其他增建；,RPSOMLMJLHIGFAF57DA,14.52,0,4.78,有,259
板橋區,車位,新北市板橋區大漢街２９號等,0.35,住,,,1120123,土地2建物1車位1,,,其他,,,,30.87,0,0,0,無,有,1150000,,坡道平面,30.87,1150000,僅車位交易；,RPWUMLTJLHIGFAF66DA,0,0,0,有,105
板橋區,房地(土地+建物)+車位,新北市板橋區漢生西路１６７之１號十八樓,8.27,住,,,1120113,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090727,92.08,2,2,1,無,有,16670000,200026,坡道機械,14.74,1200000,,RPROMLOKLHIGFAF77DA,47.58,0,2.71,有,
板橋區,房地(土地+建物),新北市板橋區實踐路３８號四樓,9.72,商,,,1120118,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1090421,101.29,3,2,2,有,有,18380000,181459,,0,0,,RPOVMLOKLHIGFAF18DA,60.91,2.69,3.64,有,285
板橋區,房地(土地+建物),新北市板橋區大明街６３巷１弄６號三樓,15.17,住,,,1120126,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,67.38,2,2,1,有,無,8880000,131790,,0,0,法空向上增建陽台外推；其他增建；,RPUOMLSJLHIGFAF38DA,67.38,0,0,無,286
板橋區,房地(土地+建物)+車位,新北市板橋區民族路２３８號二十三樓,14.11,商,,,1120129,土地1建物1車位1,二十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100427,200.63,0,0,0,無,有,34300000,170961,坡道平面,32.14,0,,RPSTMLKKKHIGFAF87DA,92.61,9.87,8.13,有,
